tree_id,species,planting_year,trunk_diameter_cm,latitude,longitude,PLZ
7431,Acer (Ahorn),2019,13.332863608291955,52.44097238731302,13.43360793213861,10124
7432,Betula,2008,18.973931568591663,52.442426261508,13.461981025049074,10124
7433,Platanus,1956,52.08870339540826,52.439109368785715,13.432721070355525,10124
7434,Platanus,2017,12.379101630483811,52.46225920830457,13.481563000223279,10124
7435,Tilia (Linde),2003,28.697992832492996,52.41370750900024,13.430791446337665,10124
7436,Tilia (Linde),2007,28.216382542304327,52.438241427317756,13.534445107705842,10124
7437,Platanus,2002,30.434231193772412,52.42505908352255,13.50418382887773,10124
7438,Tilia (Linde),2018,13.488266349713772,52.433928925064464,13.49517744781439,10124
7439,Quercus (Eiche),2013,20.34238845380463,52.43466153763658,13.51779656031063,10124
7440,Betula,2021,13.325653941422775,52.427794484032724,13.50040133660417,10124
7441,Acer (Ahorn),1964,43.06471051540603,52.420076908401775,13.447458683395432,10124
7442,Acer (Ahorn),2012,23.210150672908423,52.43848646493993,13.487971867724298,10124
7443,Fraxinus,2008,24.47506883412688,52.46257146159643,13.503284316127766,10124
7444,Fraxinus,2024,16.3836878586567,52.45926144242631,13.42863223621638,10124
7445,Tilia (Linde),1983,37.31949568997359,52.4533164474431,13.520970377180518,10124
7446,Betula,2012,8.829088025947495,52.46866669412928,13.500731445898644,10124
7447,Acer (Ahorn),2005,21.99047858588917,52.430153222875546,13.524296246354282,10124
7448,Betula,1990,26.34738238005281,52.44147525247256,13.496673818146753,10124
7449,Quercus (Eiche),1972,46.75319574521815,52.42090711735301,13.436478352623128,10124
7450,Fraxinus,2004,28.63391431744111,52.43587570520261,13.481131198181185,10124
7451,Betula,1987,27.252025006909,52.45912864523743,13.488840044390692,10124
7452,Acer (Ahorn),2007,18.067084216393567,52.42372728962246,13.514634270144974,10124
7453,Quercus (Eiche),2011,18.837008088712295,52.446886843053086,13.45427198012075,10124
7454,Tilia (Linde),2000,33.224060595377225,52.470101984734626,13.466994435414854,10124
7455,Quercus (Eiche),1999,28.13617292520715,52.42278762212993,13.495659776440636,10124
7456,Acer (Ahorn),1970,40.78391333609929,52.454184650374266,13.436338305955625,10124
7457,Quercus (Eiche),1961,57.92598112842036,52.418295874149564,13.460469349912351,10124
7458,Platanus,1970,47.523591839633355,52.45221390503886,13.452818229486113,10124
7459,Platanus,2023,4.0,52.41219493405153,13.498316579434567,10124
7460,Tilia (Linde),2015,14.966263896963529,52.44695678199006,13.499071492900187,10124
7461,Quercus (Eiche),2003,24.781889468571652,52.41126773646002,13.514262447195826,10124
7462,Tilia (Linde),2004,18.9707810483631,52.45955899641787,13.455044176232525,10124
7463,Quercus (Eiche),1997,29.43949094540639,52.4666615065914,13.473816848205002,10124
7464,Acer (Ahorn),1974,29.94650626013877,52.40905486834722,13.502126374155326,10124
7465,Tilia (Linde),2003,25.824976070442236,52.42541456089947,13.475117742101888,10124
7466,Tilia (Linde),2003,24.87219924326992,52.415503271516336,13.509849827573234,10124
7467,Quercus (Eiche),2015,15.378580176720568,52.45458200757264,13.523499828120988,10124
7468,Acer (Ahorn),2022,4.408286364798191,52.443226118163544,13.490214974098008,10124
7469,Fraxinus,1997,31.6777050139816,52.46361244980991,13.531270762654058,10124
7470,Fraxinus,1975,37.646788362812885,52.46081834657315,13.527913095615986,10124
7471,Quercus (Eiche),2011,24.070259403053107,52.41684165950309,13.463836763784798,10124
7472,Acer (Ahorn),1984,32.83458023876622,52.470214696438944,13.457937724201638,10124
7473,Acer (Ahorn),1979,40.073109293432665,52.41913185548718,13.532584703679452,10124
7474,Quercus (Eiche),1993,35.25404765184288,52.449744808083565,13.449883604575232,10124
7475,Betula,1994,25.919634859259606,52.4434407019184,13.486584060626868,10124
7476,Quercus (Eiche),1980,39.04364899888734,52.44294490823012,13.52623986328333,10124
7477,Acer (Ahorn),1991,33.5034730679812,52.449973442458905,13.489593020506387,10124
7478,Fraxinus,1959,46.536723796765635,52.44459969781549,13.481764314556994,10124
7479,Quercus (Eiche),1986,35.47947373814559,52.46708995500912,13.50826213251295,10124
7480,Acer (Ahorn),2001,23.646593878925042,52.45041614760117,13.529049746656574,10124
7481,Betula,1990,27.347824789295895,52.46384122006427,13.45463955567272,10124
7482,Quercus (Eiche),1997,33.49076272820029,52.43018108337741,13.502342273209013,10124
7483,Fraxinus,1978,32.17860207989641,52.43388787736293,13.494875803763701,10124
7484,Tilia (Linde),2014,24.334947895662648,52.428089892813205,13.517985880790325,10124
7485,Platanus,1975,44.17708670406767,52.45884467014655,13.473816304947668,10124
7486,Tilia (Linde),1991,32.148804002082244,52.4434136557659,13.446981374897259,10124
7487,Acer (Ahorn),1978,37.515652713116985,52.4301603069241,13.474846704232073,10124
7488,Tilia (Linde),2015,11.821395423447086,52.40618512981986,13.436838222442459,10124
7489,Platanus,2001,27.509169374153466,52.44315353380966,13.493334916915364,10124
7490,Acer (Ahorn),2025,8.661040857449498,52.42570338349631,13.529504768343521,10124
7491,Acer (Ahorn),1980,34.32026771155465,52.436627657784186,13.429052261832728,10124
7492,Fraxinus,1970,43.41872624125875,52.42284476630723,13.42920690866193,10124
7493,Betula,2017,15.32940587279741,52.436208139209796,13.499455156448708,10124
7494,Platanus,2004,22.92788697741347,52.45927660239899,13.46119613921017,10124
7495,Platanus,1979,44.288054222268,52.41618953377888,13.462243824019566,10124
7496,Tilia (Linde),1997,28.438169563106253,52.46958980342716,13.455832397254671,10124
7497,Quercus (Eiche),1957,60.276817422087994,52.42982789170045,13.452554795015791,10124
7498,Tilia (Linde),2003,28.778144672480046,52.44905414726766,13.44412666076004,10124
7499,Quercus (Eiche),1983,40.978660827772664,52.419524818227,13.455556616430842,10124
7500,Tilia (Linde),2007,19.764486425819143,52.45693070450493,13.490343172538582,10124
7501,Quercus (Eiche),2007,23.50344320241312,52.43899762965635,13.49085559920892,10124
7502,Acer (Ahorn),1965,45.34797055434982,52.42460936269063,13.533684665248606,10124
7503,Tilia (Linde),1992,29.932734414122766,52.418284241691126,13.477533988231079,10124
7504,Tilia (Linde),2016,16.92864586611783,52.43812817986196,13.480917319446911,10124
7505,Platanus,1969,47.713792001695126,52.43620395912787,13.51105212353758,10124
7506,Quercus (Eiche),1985,38.20224114566616,52.469407644116686,13.440543630782393,10124
7507,Acer (Ahorn),1986,29.733226575257863,52.421904349043466,13.454537376013315,10124
7508,Betula,2011,21.4544094425195,52.45005521454314,13.52564608787213,10124
7509,Quercus (Eiche),2011,22.20272178932984,52.4247958468842,13.523867889334472,10124
7510,Tilia (Linde),1997,27.71339908118466,52.434602666830834,13.430382100571927,10124
7511,Betula,2018,9.907412300179432,52.45460708058745,13.451993311310433,10124
7512,Platanus,2015,19.654967416459858,52.41066451884484,13.44862868342324,10124
7513,Acer (Ahorn),1972,38.85545406473261,52.424409417375145,13.477543258928797,10124
7514,Acer (Ahorn),2007,23.494221888027543,52.426601124112736,13.45305802758851,10124
7515,Platanus,1990,31.333472699381925,52.43519080397676,13.458844035680633,10124
7516,Quercus (Eiche),2011,21.685347025201178,52.44169757344793,13.489211317825497,10124
7517,Quercus (Eiche),1991,33.34724067974765,52.414077398911076,13.491263849006305,10124
7518,Platanus,1982,44.050784878565594,52.46820091964431,13.431226088172483,10124
7519,Tilia (Linde),2005,24.64538330862493,52.461366436765516,13.449510577492617,10124
7520,Platanus,1984,34.679106619959434,52.45095495801259,13.431909080603754,10124
7521,Betula,1976,36.57350447960805,52.436582117828294,13.492154613350916,10124
7522,Acer (Ahorn),2005,25.47905810977771,52.463659310937494,13.46642264041644,10124
7523,Tilia (Linde),1996,28.216060410135523,52.44899489341896,13.503364099039235,10124
7524,Platanus,2009,19.14747617049416,52.409926961322164,13.52854177791796,10124
7525,Betula,2023,4.0,52.47063704937101,13.508523332319033,10124
7526,Tilia (Linde),1976,43.84005803667429,52.417091861274116,13.533447795612771,10124
7527,Acer (Ahorn),2001,18.85937150415802,52.409367408569906,13.515337010886036,10124
7528,Tilia (Linde),2015,16.270755069122135,52.44862271494178,13.502126420205041,10124
7529,Betula,1972,30.30242332998647,52.42861905633398,13.475617018453791,10124
7530,Quercus (Eiche),1981,46.36798833571081,52.42895003088668,13.451322924446094,10124
7531,Platanus,1986,40.49638464488207,52.425774746612376,13.43564837033966,10124
7532,Acer (Ahorn),1999,26.15478913307007,52.440091523913566,13.481453269095587,10124
7533,Quercus (Eiche),1977,46.480038600222095,52.454409698716226,13.489212948190264,10124
7534,Fraxinus,1993,29.386622619125855,52.46269550145175,13.437580163721565,10124
7535,Fraxinus,2007,18.906671560964547,52.418290285122985,13.465537311697675,10124
7536,Quercus (Eiche),1993,28.471370173192483,52.459719154479075,13.444620767808068,10124
7537,Quercus (Eiche),1990,37.79865961007116,52.42276107786268,13.478116164628618,10124
7538,Platanus,2009,18.548686790409484,52.444907418707544,13.52897244128251,10124
7539,Quercus (Eiche),1999,37.09809111598107,52.42210935268821,13.49564515682186,10124
7540,Quercus (Eiche),1999,26.18137381024751,52.426091215200174,13.469344162267456,10124
7541,Tilia (Linde),1974,44.63480184098932,52.46597949849087,13.452085616557813,10124
7542,Tilia (Linde),2001,29.958848088456435,52.41142010829048,13.4389183750966,10124
7543,Platanus,1983,34.22872581743623,52.44973056698113,13.467143345988596,10124
7544,Quercus (Eiche),2000,27.485208323084514,52.41903765693959,13.459915067439873,10124
7545,Platanus,2001,22.063141606947084,52.469819311153884,13.630322688766498,10125
7546,Betula,1980,35.760771123870136,52.468375047289264,13.580963852927328,10125
7547,Quercus (Eiche),1983,41.163409016318816,52.43212340764176,13.538982064896315,10125
7548,Betula,1981,31.135902976933327,52.47181932562237,13.549689902385971,10125
7549,Tilia (Linde),1992,31.953791736513097,52.46836934318152,13.558699942015494,10125
7550,Fraxinus,1964,49.29207318598617,52.4654383287311,13.623773171803451,10125
7551,Acer (Ahorn),1979,35.99532096542698,52.43989877189494,13.593660083606133,10125
7552,Betula,1992,31.0998921703812,52.41381226637796,13.553217577550933,10125
7553,Acer (Ahorn),1964,44.19743411170916,52.42390395341775,13.61079202908803,10125
7554,Acer (Ahorn),1991,28.517840317261882,52.41366659388042,13.589917016022648,10125
7555,Platanus,1980,36.04382998202411,52.4106433748835,13.602778942133611,10125
7556,Quercus (Eiche),1992,34.420153129088725,52.41530459769101,13.556205442951725,10125
7557,Acer (Ahorn),2001,28.060788489081872,52.44753919431175,13.552103725463478,10125
7558,Tilia (Linde),1981,36.13209072727121,52.45078027529211,13.540765267100047,10125
7559,Betula,1996,25.71220954879912,52.41884175957251,13.612245234564533,10125
7560,Tilia (Linde),2007,26.805111780241127,52.41726584379477,13.589727426777102,10125
7561,Acer (Ahorn),2020,6.236967635988882,52.45783829524666,13.570108901100207,10125
7562,Betula,2004,21.7347183570506,52.47042091065839,13.593479018816652,10125
7563,Platanus,2020,14.252782553120726,52.420007972034654,13.64190207144609,10125
7564,Acer (Ahorn),2004,23.43879619487749,52.428460060983575,13.62786561101134,10125
7565,Acer (Ahorn),1960,39.48441700214454,52.445540924082366,13.579676035812424,10125
7566,Acer (Ahorn),1983,31.43646567413724,52.46844680364623,13.593228115008696,10125
7567,Tilia (Linde),1964,40.50204187792421,52.43558283417542,13.638249006157068,10125
7568,Betula,1973,31.100729236667632,52.466996118010385,13.629401898916777,10125
7569,Fraxinus,1989,34.53484115578737,52.452439843336286,13.617854797421233,10125
7570,Platanus,2003,24.80514341260556,52.45205834467358,13.599951295157277,10125
7571,Betula,1983,33.14943180602104,52.41929020039066,13.553296140736501,10125
7572,Betula,1981,33.87643755035738,52.46898520844271,13.577912705127503,10125
7573,Quercus (Eiche),1989,32.68340946764105,52.414073456830266,13.57016999769646,10125
7574,Quercus (Eiche),1972,46.74279217197535,52.428267685706565,13.588590117720686,10125
7575,Acer (Ahorn),1990,25.372978716053872,52.43149128314338,13.647766509733675,10125
7576,Tilia (Linde),2011,20.229710007163618,52.4704740424864,13.599829333886225,10125
7577,Tilia (Linde),2018,15.26159521116091,52.466240903797164,13.636611608810874,10125
7578,Tilia (Linde),1999,26.704150740696424,52.42982222638176,13.625521798421582,10125
7579,Acer (Ahorn),1973,33.54316036367663,52.44574201961804,13.623472801859489,10125
7580,Acer (Ahorn),2004,17.907429409691726,52.441195952763614,13.577381422776655,10125
7581,Tilia (Linde),2020,19.873490016776802,52.40982173616053,13.633639452628502,10125
7582,Tilia (Linde),1988,35.79092270265736,52.45326174526852,13.637471592742232,10125
7583,Platanus,1975,41.95051849464525,52.432525506949794,13.573332365993412,10125
7584,Acer (Ahorn),1973,41.46919493492761,52.434590767087464,13.58513372478122,10125
7585,Betula,1988,32.83180734689514,52.41759959086718,13.538978250847785,10125
7586,Tilia (Linde),2016,19.2598459945502,52.41151854849928,13.585550802220444,10125
7587,Acer (Ahorn),2000,24.10863190743614,52.46798584415162,13.552413150891645,10125
7588,Tilia (Linde),2017,13.819105335355651,52.46634316749035,13.600160241068036,10125
7589,Fraxinus,2014,18.993002181524396,52.42939506162167,13.609535020612133,10125
7590,Fraxinus,2009,19.363587956822972,52.44435626103591,13.627669234681438,10125
7591,Quercus (Eiche),1992,37.74200669037741,52.41159216976912,13.59570269221574,10125
7592,Tilia (Linde),2016,15.96453102244641,52.408132356902904,13.559706547425058,10125
7593,Tilia (Linde),1972,45.02978575624232,52.46545812606729,13.5462527439841,10125
7594,Tilia (Linde),2019,16.25233366083363,52.420345038315205,13.625410436938193,10125
7595,Platanus,2005,20.526799385064333,52.43844115301037,13.56382187200414,10125
7596,Tilia (Linde),1995,30.267457440825453,52.4427945317418,13.57372247789842,10125
7597,Tilia (Linde),2019,16.57852617100195,52.43285863877454,13.560987424842168,10125
7598,Acer (Ahorn),2010,16.259878247520884,52.43636020328984,13.639418053592182,10125
7599,Betula,1995,23.456989281934902,52.44122027296577,13.634846673843482,10125
7600,Tilia (Linde),2001,29.735089367968058,52.43980394312154,13.584546428845876,10125
7601,Tilia (Linde),1971,47.75473275200439,52.4726975728334,13.619786270839324,10125
7602,Tilia (Linde),1966,35.18037349736816,52.44024213306303,13.539982856789257,10125
7603,Tilia (Linde),2013,21.535585238346265,52.43267562090631,13.612048359215699,10125
7604,Tilia (Linde),1984,29.207071840099175,52.40900981639664,13.600782218482248,10125
7605,Betula,1983,30.50232173518664,52.43082330905543,13.568118618101055,10125
7606,Fraxinus,2014,12.448029641275653,52.451339268754886,13.582234882908198,10125
7607,Tilia (Linde),2013,16.296887154869047,52.40951618940215,13.637882470357797,10125
7608,Tilia (Linde),1965,46.56824098885484,52.43221145936223,13.587057520275827,10125
7609,Tilia (Linde),2020,13.837928181294501,52.4529832054841,13.644882921776029,10125
7610,Tilia (Linde),1962,52.05403602619886,52.43931974598702,13.643772877523107,10125
7611,Betula,1967,33.53513578028592,52.46298770867654,13.607076765712069,10125
7612,Acer (Ahorn),2005,25.24363748474802,52.46776526093059,13.540776733663822,10125
7613,Quercus (Eiche),1972,45.401711988817915,52.470197295840734,13.590079897712123,10125
7614,Tilia (Linde),1958,48.98580331223949,52.41173398010928,13.537715890510178,10125
7615,Tilia (Linde),2012,23.78040897639035,52.40917433313865,13.545062361882714,10125
7616,Tilia (Linde),1998,30.53275819762066,52.42785675679138,13.551664771078652,10125
7617,Platanus,2008,17.255955576501755,52.41518182696204,13.551708886721544,10125
7618,Platanus,1960,50.613292318064694,52.447636000351416,13.587141455546499,10125
7619,Tilia (Linde),1992,29.368473189583728,52.44412005235641,13.541708909224727,10125
7620,Tilia (Linde),1974,40.29468500909515,52.42702887637224,13.601938253479485,10125
7621,Betula,2016,13.209540163019692,52.448032748326774,13.557811170259193,10125
7622,Acer (Ahorn),1986,33.58796266017651,52.42454623204874,13.624303012158203,10125
7623,Tilia (Linde),1972,38.883336825039585,52.41206551184812,13.593854248748592,10125
7624,Platanus,1997,29.07838876570893,52.45006659414912,13.62436596442038,10125
7625,Betula,1958,40.04628025413652,52.44619385979636,13.584715370180302,10125
7626,Quercus (Eiche),1980,42.71521030122976,52.443273163092776,13.643793944817633,10125
7627,Betula,1992,26.383812141891806,52.43591303401751,13.584581106202608,10125
7628,Betula,1963,42.02672709250414,52.46673271219956,13.55707105927687,10125
7629,Quercus (Eiche),1998,30.972178321481003,52.432022180495686,13.598462344083256,10125
7630,Fraxinus,1963,47.060950340177335,52.442536454412426,13.641686404836785,10125
7631,Acer (Ahorn),1987,32.38537710889492,52.452134166268564,13.553066376210003,10125
7632,Tilia (Linde),1997,25.170281379515977,52.46112813947415,13.645134926678754,10125
7633,Platanus,2007,21.89494221286949,52.4599042273913,13.579335351843213,10125
7634,Tilia (Linde),1989,31.34767617943733,52.432674755142806,13.590648563510447,10125
7635,Tilia (Linde),2025,9.166670395352174,52.41057574890139,13.598981090897581,10125
7636,Platanus,1994,34.19405877075462,52.44444115584465,13.566306403125761,10125
7637,Acer (Ahorn),1967,41.15719807430969,52.433050710719115,13.549821279489187,10125
7638,Tilia (Linde),1993,31.458163049159214,52.46564491241881,13.629485431592084,10125
7639,Betula,1995,20.362288609920405,52.46906770926518,13.557148131866754,10125
7640,Tilia (Linde),2005,22.371408303079846,52.415649132909074,13.589052412559107,10125
7641,Tilia (Linde),2006,15.368318873107292,52.41114845541232,13.620854568711454,10125
7642,Platanus,1984,40.093877951041236,52.452472550136854,13.618731086234593,10125
7643,Betula,2016,20.290638550878214,52.461195840527886,13.608171481583375,10125
7644,Acer (Ahorn),1980,33.60439785334907,52.43510893225043,13.628978421698893,10125
7645,Acer (Ahorn),1997,27.056015810008397,52.433556264686544,13.594567933750657,10125
7646,Fraxinus,1992,31.596092218953732,52.44062035480409,13.605479108792986,10125
7647,Quercus (Eiche),1982,36.95418217590634,52.433916122241634,13.56991427622234,10125
7648,Acer (Ahorn),2003,22.564999865026518,52.459329060065215,13.600019359443232,10125
7649,Platanus,1978,42.51057973989656,52.44329810077718,13.551797608471793,10125
7650,Fraxinus,1977,38.84345933923675,52.432945624084404,13.641925947872329,10125
7651,Betula,2006,19.648577706088762,52.462662232742005,13.544350833677088,10125
7652,Tilia (Linde),1973,41.23606496422274,52.45240750396217,13.560472360533439,10125
7653,Betula,2005,17.560818864487327,52.46881126523716,13.588460600233837,10125
7654,Platanus,2013,20.583659148233174,52.45945274434875,13.623466569490848,10125
7655,Betula,1995,30.381879137394108,52.4147966905207,13.604072760686757,10125
7656,Tilia (Linde),1983,30.7206086565431,52.40838452011845,13.555676956075994,10125
7657,Fraxinus,2013,10.863635324122711,52.451925245096106,13.607275277158335,10125
7658,Betula,2005,16.365573667110425,52.463298942134095,13.559764319281594,10125
7659,Betula,2009,16.485774658722136,52.420172139254795,13.576316783980255,10125
7660,Betula,1959,40.04323574083342,52.44763113805233,13.620885374822556,10125
7661,Tilia (Linde),1998,28.386910125325652,52.46152032641011,13.559062929199893,10125
7662,Betula,1981,31.800280912409782,52.41821147200767,13.548433652888178,10125
7663,Platanus,2009,21.160877037287275,52.4418396872259,13.622752411641303,10125
7664,Platanus,1992,36.695285715034544,52.41564442409639,13.585226631830936,10125
7665,Quercus (Eiche),1992,31.36854945259156,52.4347170657569,13.546710729457082,10125
7666,Quercus (Eiche),1982,43.085666133502265,52.447345036660664,13.647025304751635,10125
7667,Acer (Ahorn),2003,28.914733926707036,52.472741502646514,13.572324395956695,10125
7668,Quercus (Eiche),2004,21.61578911475997,52.428166722764196,13.648577490869739,10125
7669,Fraxinus,1999,20.4711149578104,52.41848413628895,13.561066726827331,10125
7670,Acer (Ahorn),1983,34.271093150654316,52.42657380727333,13.602602020063772,10125
7671,Quercus (Eiche),2007,25.778514818873173,52.42928362552186,13.624131305993885,10125
7672,Tilia (Linde),1987,34.604441825312314,52.42217263809646,13.604978819987,10125
7673,Tilia (Linde),1997,22.241531457323692,52.449754598922105,13.590612980955898,10125
7674,Quercus (Eiche),2004,20.967061643453665,52.425901456688656,13.647780940989039,10125
7675,Tilia (Linde),2000,25.237529435571176,52.446207333653376,13.621350540915033,10125
7676,Acer (Ahorn),2009,20.56360100111433,52.44669260106509,13.621350981081743,10125
7677,Platanus,1969,45.01083732671705,52.421433144290134,13.548793795267464,10125
7678,Betula,1960,41.06834893531965,52.45542412464938,13.61660774328685,10125
7679,Platanus,2001,27.692871472233445,52.41872858979662,13.607281028118962,10125
7680,Acer (Ahorn),1968,43.73252923374879,52.455023963243804,13.548730568686176,10125
7681,Tilia (Linde),2015,12.933304666109237,52.4430389668496,13.608161378284494,10125
7682,Betula,1994,25.849615661431084,52.447144118724225,13.538790806048125,10125
7683,Quercus (Eiche),2017,20.07218899851737,52.436698022933626,13.624037659096524,10125
7684,Platanus,2021,9.250524535358949,52.424938288994724,13.5423874995728,10125
7685,Platanus,1983,36.36739275841657,52.447083945856264,13.556199684120314,10125
7686,Tilia (Linde),1985,35.88192983737695,52.40816014456696,13.550329623487096,10125
7687,Platanus,2007,19.847325770359276,52.46753658389394,13.628441453830563,10125
7688,Fraxinus,1972,37.36357530100874,52.444739144830955,13.631329457274415,10125
7689,Platanus,2015,15.917982705690548,52.41081405530331,13.576665997588785,10125
7690,Acer (Ahorn),2000,23.956953548603906,52.417771679389425,13.580455362284011,10125
7691,Acer (Ahorn),2000,26.943514466918185,52.46158888776189,13.627308765652305,10125
7692,Tilia (Linde),2000,24.071511017923218,52.42611771531435,13.589349952317766,10125
7693,Tilia (Linde),1983,36.82823716168533,52.44769269126655,13.61509743031703,10125
7694,Betula,1992,30.24565971476644,52.4677804879577,13.601825534637497,10125
7695,Quercus (Eiche),1994,36.374940207968706,52.42770920211141,13.56804972927957,10125
7696,Tilia (Linde),2009,20.49277686841664,52.42021083489564,13.542784990884272,10125
7697,Quercus (Eiche),1989,36.62104181831177,52.46070357178863,13.589336284020378,10125
7698,Acer (Ahorn),1971,36.819974376420184,52.44065379151761,13.557873204333701,10125
7699,Quercus (Eiche),1985,39.40618962249406,52.4583414419626,13.571316001034834,10125
7700,Tilia (Linde),1993,35.61342373827033,52.40909836485032,13.60823417672259,10125
7701,Quercus (Eiche),1971,50.70436181539113,52.456879518728385,13.554923452389142,10125
7702,Betula,1982,31.071781490711828,52.413235890185966,13.612763491017658,10125
7703,Quercus (Eiche),2014,19.38386189386548,52.42373315653857,13.57052929147464,10125
7704,Quercus (Eiche),2009,20.12383489848093,52.40714846813355,13.589542643921774,10125
7705,Platanus,2002,23.6803728872886,52.41661465916785,13.59614077300991,10125
7706,Tilia (Linde),1994,29.3359229122346,52.44233812551612,13.619050884583716,10125
7707,Betula,2016,14.416093070499429,52.447857240385055,13.624970917324944,10125
7708,Acer (Ahorn),1997,28.535287299935636,52.46975664718493,13.63867126725603,10125
7709,Acer (Ahorn),1984,32.974156121508805,52.4476862291885,13.606500407880008,10125
7710,Tilia (Linde),2010,21.440452526783815,52.46834603687902,13.576528989053012,10125
7711,Tilia (Linde),1990,25.12179999938161,52.42220328895605,13.628053333893064,10125
7712,Betula,1975,34.71041333589717,52.45539859026727,13.566245564946176,10125
7713,Tilia (Linde),2005,21.680037125878798,52.46084212840453,13.57604682793877,10125
7714,Acer (Ahorn),2017,10.132915931604396,52.41318165137548,13.639488467495235,10125
7715,Acer (Ahorn),1983,35.076207490270924,52.46524282253758,13.595087199823425,10125
7716,Tilia (Linde),1996,33.56865425144498,52.41520700060387,13.598535227615079,10125
7717,Platanus,2010,20.798846915455016,52.419238852924316,13.62542768069076,10125
7718,Acer (Ahorn),2016,17.25541746078405,52.47062672073501,13.592233768127656,10125
7719,Fraxinus,1996,26.82037253021617,52.44648275147373,13.636450508432777,10125
7720,Tilia (Linde),2007,28.35853168997368,52.4314258645751,13.554269911813888,10125
7721,Tilia (Linde),1989,28.625330778326912,52.450968908066294,13.563261725406715,10125
7722,Quercus (Eiche),1975,44.2020192967769,52.44746888393036,13.622046787107035,10125
7723,Quercus (Eiche),2010,23.81431650008173,52.42649593022476,13.604883696181872,10125
7724,Fraxinus,2009,19.97725283324102,52.471616544651724,13.587425753638604,10125
7725,Acer (Ahorn),2021,14.8469769298224,52.453445933941545,13.63863271569327,10125
7726,Quercus (Eiche),2007,17.61880554880529,52.45312151223161,13.633958827523358,10125
7727,Tilia (Linde),2006,22.540939503002036,52.456421779013624,13.608340326051866,10125
7728,Acer (Ahorn),2000,23.94111681856339,52.47037964650561,13.564377189580618,10125
7729,Tilia (Linde),1997,28.288001086064295,52.40837082873255,13.585368647553002,10125
7730,Tilia (Linde),1996,24.478363007238706,52.45002926629928,13.557698684158517,10125
7731,Platanus,2013,17.681702455810186,52.44193273751751,13.611229792666885,10125
7732,Platanus,2002,25.457047972256305,52.448119916678365,13.592986300809647,10125
7733,Tilia (Linde),2013,18.66906070061081,52.419005342488035,13.617592193407656,10125
7734,Acer (Ahorn),1966,45.15938701794694,52.407840703833905,13.559724913344574,10125
7735,Acer (Ahorn),1985,33.04110234336685,52.43055367280483,13.604410276671004,10125
7736,Platanus,2012,20.583803999050446,52.427996425988816,13.641715209210005,10125
7737,Tilia (Linde),1976,44.310254815732456,52.428718073749714,13.600029412920968,10125
7738,Betula,1999,26.689957047636014,52.42985710673846,13.576622917347091,10125
7739,Acer (Ahorn),2004,15.21730561224589,52.43010497020197,13.605118458523801,10125
7740,Acer (Ahorn),1991,31.998546886663668,52.41652224174957,13.553251861398778,10125
7741,Acer (Ahorn),2008,22.31679613975654,52.434651196422024,13.595802887494873,10125
7742,Acer (Ahorn),2005,20.988304765414785,52.40823153358714,13.634580136670388,10125
7743,Betula,1977,31.960438561318018,52.45204365222943,13.56637286171022,10125
7744,Platanus,2000,24.41054933145696,52.410561422241074,13.613420395151827,10125
7745,Quercus (Eiche),1956,49.27131763998731,52.420763544570086,13.564354972355371,10125
7746,Tilia (Linde),1980,40.93274213580723,52.46746577739946,13.644283140800784,10125
7747,Quercus (Eiche),2009,24.625680290675163,52.415267699171075,13.64680771420394,10125
7748,Tilia (Linde),2017,14.520826879793683,52.440627845732,13.614667271892595,10125
7749,Acer (Ahorn),2007,22.691424864354858,52.419656672334355,13.620945226179897,10125
7750,Platanus,2015,20.030130685813536,52.41303295366822,13.540004491283955,10125
7751,Quercus (Eiche),1992,28.75868536187684,52.471423631825054,13.593369287620876,10125
7752,Betula,2007,19.67170848826749,52.44498299559654,13.540594726619963,10125
7753,Fraxinus,1988,31.821119477576886,52.41027661123956,13.558824034782793,10125
7754,Acer (Ahorn),2002,24.838668599613463,52.43066607900138,13.606652870237088,10125
7755,Acer (Ahorn),2006,21.731223936979124,52.43024751097053,13.62003001220835,10125
7756,Tilia (Linde),1981,40.147249702644935,52.45478663822327,13.547892667835951,10125
7757,Betula,2006,14.721312126360399,52.46628118255246,13.60992136341722,10125
7758,Tilia (Linde),2004,28.140909631777234,52.40626443416914,13.614794438052172,10125
7759,Platanus,2015,15.388423016815544,52.44267759403495,13.629649359349642,10125
7760,Platanus,1979,40.1389581212029,52.45947854206689,13.537951198969921,10125
7761,Quercus (Eiche),2017,10.477383384713724,52.472776200042546,13.623096262217631,10125
7762,Tilia (Linde),2019,12.822975962052361,52.45788894667935,13.590811220508801,10125
7763,Platanus,1981,39.34675269661414,52.43876777453751,13.61666595300673,10125
7764,Quercus (Eiche),1983,39.5199708698922,52.435332595785766,13.556173393496248,10125
7765,Tilia (Linde),2014,14.977837851489884,52.42593189808211,13.554204008758273,10125
7766,Fraxinus,1981,32.6150345588648,52.422484909653576,13.63454350543117,10125
7767,Acer (Ahorn),2008,21.867367643865826,52.40758050945184,13.629371971317404,10125
7768,Platanus,1956,47.70547595531906,52.455328543143644,13.591461503139039,10125
7769,Quercus (Eiche),1980,43.976514907952314,52.40709537175135,13.63374830111877,10125
7770,Tilia (Linde),1977,45.086852402654394,52.46547346505396,13.625989051494411,10125
7771,Tilia (Linde),1980,45.03370751432938,52.40892748009992,13.55388385448055,10125
